Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales
9073;CA-2017-142524;04/09/2017;08/09/2017;Standard Class;MB-18085;Mick Brown;Consumer;United States;Springfield;Missouri;65807;Central;OFF-EN-10003286;Office Supplies;Envelopes;Staple envelope;16,56
9075;CA-2015-136336;21/04/2015;26/04/2015;Standard Class;DB-13555;Dorothy Badders;Corporate;United States;Henderson;Kentucky;42420;South;OFF-ST-10002574;Office Supplies;Storage;SAFCO Commercial Wire Shelving, Black;828,84
9076;US-2016-136259;05/11/2016;08/11/2016;First Class;CB-12415;Christy Brittain;Consumer;United States;Lakewood;Ohio;44107;East;OFF-BI-10000773;Office Supplies;Binders;Insertable Tab Post Binder Dividers;7218
9078;US-2015-124625;03/11/2015;07/11/2015;Standard Class;SP-20650;Stephanie Phelps;Corporate;United States;Omaha;Nebraska;68104;Central;TEC-AC-10003280;Technology;Accessories;Belkin F8E887 USB Wired Ergonomic Keyboard;89,97
9079;CA-2017-108105;16/02/2017;23/02/2017;Standard Class;GW-14605;Giulietta Weimer;Consumer;United States;Henderson;Kentucky;42420;South;FUR-FU-10003773;Furniture;Furnishings;Eldon Cleatmat Plus Chair Mats for High Pile Carpets;318,08
9081;CA-2018-166898;11/09/2018;13/09/2018;Second Class;KH-16630;Ken Heidel;Corporate;United States;Santa Ana;California;92704;West;TEC-PH-10002564;Technology;Phones;OtterBox Defender Series Case - Samsung Galaxy S4;143952
9083;CA-2018-169005;02/11/2018;06/11/2018;Standard Class;BG-11035;Barry Gonzalez;Consumer;United States;Springfield;Virginia;22153;South;OFF-AR-10000246;Office Supplies;Art;Newell 318;5,56
9084;CA-2016-104038;06/02/2016;08/02/2016;First Class;LO-17170;Lori Olson;Corporate;United States;Suffolk;Virginia;23434;South;OFF-ST-10002554;Office Supplies;Storage;Tennsco Industrial Shelving;146,73
9086;CA-2017-126102;10/09/2017;12/09/2017;Second Class;DV-13465;Dianna Vittorini;Consumer;United States;Los Angeles;California;90049;West;OFF-BI-10004318;Office Supplies;Binders;Ibico EB-19 Dual Function Manual Binding System;276784
9087;CA-2017-143406;26/09/2017;30/09/2017;Standard Class;LR-17035;Lisa Ryan;Corporate;United States;Houston;Texas;77041;Central;OFF-AP-10001564;Office Supplies;Appliances;Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup;93032
9089;CA-2016-150308;15/12/2016;20/12/2016;Standard Class;RR-19525;Rick Reed;Corporate;United States;Cary;North Carolina;27511;South;TEC-PH-10001433;Technology;Phones;Cisco Small Business SPA 502G VoIP phone;246168
9090;CA-2017-131093;17/09/2017;20/09/2017;Second Class;TS-21610;Troy Staebel;Consumer;United States;Springfield;Ohio;45503;East;OFF-ST-10002790;Office Supplies;Storage;Safco Industrial Shelving;295,4
9091;US-2018-148831;13/10/2018;15/10/2018;First Class;AH-10210;Alan Hwang;Consumer;United States;Louisville;Kentucky;40214;South;OFF-ST-10002974;Office Supplies;Storage;Trav-L-File Heavy-Duty Shuttle II, Black;348,56
9092;CA-2016-162950;28/06/2016;03/07/2016;Second Class;DW-13585;Dorothy Wardle;Corporate;United States;Troy;Ohio;45373;East;OFF-PA-10003177;Office Supplies;Paper;Xerox 1999;15552
9094;US-2016-132836;01/06/2016;05/06/2016;Standard Class;AJ-10945;Ashley Jarboe;Consumer;United States;Detroit;Michigan;48227;Central;TEC-PH-10001299;Technology;Phones;Polycom CX300 Desktop Phone USB VoIP phone;299,98
9098;US-2015-158365;12/04/2015;17/04/2015;Standard Class;SV-20785;Stewart Visinsky;Consumer;United States;Bloomington;Indiana;47401;Central;OFF-PA-10000289;Office Supplies;Paper;Xerox 213;32,4
9099;CA-2018-152933;12/10/2018;16/10/2018;Standard Class;MG-17650;Matthew Grinstein;Home Office;United States;Dallas;Texas;75081;Central;TEC-PH-10002085;Technology;Phones;Clarity 53712;369544
9102;CA-2016-163181;07/11/2016;12/11/2016;Standard Class;AB-10105;Adrian Barton;Consumer;United States;Houston;Texas;77041;Central;OFF-AR-10001683;Office Supplies;Art;Lumber Crayons;23,64
9108;CA-2016-132941;25/05/2016;28/05/2016;First Class;MM-18280;Muhammed MacIntyre;Corporate;United States;Haltom City;Texas;76117;Central;OFF-SU-10002557;Office Supplies;Supplies;Fiskars Spring-Action Scissors;22368
9111;CA-2015-132010;13/10/2015;15/10/2015;First Class;MA-17995;Michelle Arnett;Home Office;United States;Richmond;Virginia;23223;South;OFF-EN-10003160;Office Supplies;Envelopes;Pastel Pink Envelopes;36,4
9115;CA-2017-135461;07/02/2017;10/02/2017;Second Class;EB-13975;Erica Bern;Corporate;United States;Los Angeles;California;90049;West;TEC-PH-10004094;Technology;Phones;Motorola L703CM;623,96
9116;CA-2018-153045;19/01/2018;24/01/2018;Second Class;NS-18505;Neola Schneider;Consumer;United States;Philadelphia;Pennsylvania;19140;East;TEC-PH-10001817;Technology;Phones;Wilson Electronics DB Pro Signal Booster;429,6
9120;US-2017-155971;06/06/2017;12/06/2017;Standard Class;RB-19795;Ross Baird;Home Office;United States;Los Angeles;California;90036;West;OFF-LA-10000452;Office Supplies;Labels;Avery 488;22,05
9122;CA-2018-122007;18/03/2018;20/03/2018;Second Class;JK-15325;Jason Klamczynski;Corporate;United States;Los Angeles;California;90032;West;OFF-AP-10000358;Office Supplies;Appliances;Fellowes Basic Home/Office Series Surge Protectors;90,86
9123;CA-2018-162250;24/11/2018;24/11/2018;Same Day;PR-18880;Patrick Ryan;Consumer;United States;San Francisco;California;94109;West;OFF-PA-10002137;Office Supplies;Paper;Southworth 100% Résumé Paper, 24lb.;7,78
9124;US-2017-158288;26/11/2017;28/11/2017;Second Class;EH-13945;Eric Hoffmann;Consumer;United States;Philadelphia;Pennsylvania;19120;East;OFF-BI-10003364;Office Supplies;Binders;Binding Machine Supplies;78759
9125;CA-2017-128916;18/08/2017;20/08/2017;Second Class;MA-17560;Matt Abelman;Home Office;United States;Houston;Texas;77070;Central;FUR-FU-10001940;Furniture;Furnishings;Staple-based wall hangings;9552
9127;CA-2016-157028;28/11/2016;03/12/2016;Standard Class;MA-17995;Michelle Arnett;Home Office;United States;Las Cruces;New Mexico;88001;West;OFF-AR-10004441;Office Supplies;Art;BIC Brite Liner Highlighters;8,28
9128;CA-2018-112473;25/05/2018;01/06/2018;Standard Class;JL-15505;Jeremy Lonsdale;Consumer;United States;Houston;Texas;77070;Central;OFF-ST-10002182;Office Supplies;Storage;Iris 3-Drawer Stacking Bin, Black;50136
9129;US-2018-147655;04/09/2018;05/09/2018;First Class;AS-10045;Aaron Smayling;Corporate;United States;Redmond;Oregon;97756;West;OFF-BI-10002931;Office Supplies;Binders;"Avery Trapezoid Extra Heavy Duty 4"" Binders";88074
9130;CA-2017-130911;24/03/2017;26/03/2017;Second Class;DC-12850;Dan Campbell;Consumer;United States;Cleveland;Ohio;44105;East;FUR-BO-10004357;Furniture;Bookcases;O'Sullivan Living Dimensions 3-Shelf Bookcases;301,47
9132;CA-2018-100055;28/05/2018;01/06/2018;Standard Class;MD-17860;Michael Dominguez;Corporate;United States;Laurel;Maryland;20707;East;FUR-FU-10001473;Furniture;Furnishings;DAX Wood Document Frame;27,46
9134;CA-2016-157805;31/08/2016;04/09/2016;Standard Class;RH-19510;Rick Huthwaite;Home Office;United States;San Diego;California;92037;West;TEC-PH-10004447;Technology;Phones;Toshiba IPT2010-SD IP Telephone;555,96
9135;CA-2017-124254;12/04/2017;17/04/2017;Standard Class;TB-21175;Thomas Boland;Corporate;United States;Wilson;North Carolina;27893;South;OFF-ST-10001469;Office Supplies;Storage;Fellowes Bankers Box Recycled Super Stor/Drawer;129552
9138;CA-2015-123400;02/02/2015;09/02/2015;Standard Class;EB-13930;Eric Barreto;Consumer;United States;Saint Petersburg;Florida;33710;South;OFF-BI-10000666;Office Supplies;Binders;Surelock Post Binders;18336
9140;CA-2015-106971;02/09/2015;08/09/2015;Standard Class;BM-11785;Bryan Mills;Consumer;United States;Buffalo Grove;Illinois;60089;Central;TEC-AC-10000844;Technology;Accessories;Logitech Gaming G510s - Keyboard;475944
9141;CA-2018-123029;30/09/2018;02/10/2018;Second Class;BT-11530;Bradley Talbott;Home Office;United States;Los Angeles;California;90049;West;TEC-AC-10002402;Technology;Accessories;Razer Kraken PRO Over Ear PC and Music Headset;159,98
9142;CA-2017-139409;05/09/2017;07/09/2017;First Class;FW-14395;Fred Wasserman;Corporate;United States;New York City;New York;10011;East;TEC-PH-10003988;Technology;Phones;LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite;43,6
9143;US-2018-166688;20/05/2018;26/05/2018;Standard Class;RD-19480;Rick Duston;Consumer;United States;Las Vegas;Nevada;89115;West;OFF-BI-10004040;Office Supplies;Binders;Wilson Jones Impact Binders;8288
9146;CA-2016-126970;20/09/2016;24/09/2016;Standard Class;TP-21130;Theone Pippenger;Consumer;United States;Naperville;Illinois;60540;Central;OFF-BI-10000138;Office Supplies;Binders;Acco Translucent Poly Ring Binders;2808
9147;US-2017-165505;23/01/2017;27/01/2017;Standard Class;CB-12535;Claudia Bergmann;Corporate;United States;Burlington;Vermont;;East;TEC-AC-10002926;Technology;Accessories;Logitech Wireless Marathon Mouse M705;99,98
9150;US-2015-157070;01/06/2015;06/06/2015;Standard Class;QJ-19255;Quincy Jones;Corporate;United States;Detroit;Michigan;48234;Central;OFF-BI-10001765;Office Supplies;Binders;Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges;138,56
9152;US-2016-106873;24/09/2016;29/09/2016;Second Class;KM-16720;Kunst Miller;Consumer;United States;Avondale;Arizona;85323;West;OFF-AR-10003179;Office Supplies;Art;Dixon Ticonderoga Core-Lock Colored Pencils;14576
9155;CA-2017-132990;01/08/2017;03/08/2017;Second Class;KM-16660;Khloe Miller;Consumer;United States;Philadelphia;Pennsylvania;19140;East;FUR-FU-10004864;Furniture;Furnishings;Eldon 500 Class Desk Accessories;19312
9156;CA-2015-102645;23/01/2015;28/01/2015;Standard Class;IM-15055;Ionia McGrath;Consumer;United States;Las Vegas;Nevada;89115;West;OFF-PA-10001804;Office Supplies;Paper;Xerox 195;40,08
9157;CA-2015-134215;04/08/2015;08/08/2015;Standard Class;ML-17395;Marina Lichtenstein;Corporate;United States;Bangor;Maine;4401;East;OFF-AP-10001271;Office Supplies;Appliances;Eureka The Boss Cordless Rechargeable Stick Vac;101,96
9160;CA-2017-118934;09/08/2017;14/08/2017;Standard Class;GH-14410;Gary Hansen;Home Office;United States;Hendersonville;Tennessee;37075;South;OFF-BI-10003314;Office Supplies;Binders;Tuff Stuff Recycled Round Ring Binders;4338
9162;CA-2017-160108;08/12/2017;12/12/2017;Standard Class;AG-10900;Arthur Gainer;Consumer;United States;Eau Claire;Wisconsin;54703;Central;FUR-BO-10003450;Furniture;Bookcases;Bush Westfield Collection Bookcases, Dark Cherry Finish;405,86
9164;CA-2016-164007;08/06/2016;12/06/2016;Standard Class;MG-17695;Maureen Gnade;Consumer;United States;Chicago;Illinois;60610;Central;TEC-AC-10003433;Technology;Accessories;Maxell 4.7GB DVD+R 5/Pack;2376
9166;CA-2017-100300;24/06/2017;26/06/2017;Second Class;MJ-17740;Max Jones;Consumer;United States;San Diego;California;92037;West;TEC-MA-10000984;Technology;Machines;Okidata MB760 Printer;4476,8
9169;CA-2017-140571;15/03/2017;19/03/2017;Standard Class;SJ-20125;Sanjit Jacobs;Home Office;United States;Jackson;Mississippi;39212;South;OFF-PA-10001954;Office Supplies;Paper;Xerox 1964;319,76
9171;US-2017-155768;01/12/2017;01/12/2017;Same Day;LB-16795;Laurel Beltran;Home Office;United States;Oxnard;California;93030;West;FUR-FU-10000448;Furniture;Furnishings;Tenex Chairmats For Use With Carpeted Floors;31,96
9175;CA-2018-119424;12/06/2018;14/06/2018;Second Class;SB-20185;Sarah Brown;Consumer;United States;Kent;Washington;98031;West;TEC-PH-10002564;Technology;Phones;OtterBox Defender Series Case - Samsung Galaxy S4;71976
9177;CA-2017-118178;19/03/2017;24/03/2017;Standard Class;CC-12610;Corey Catlett;Corporate;United States;Nashville;Tennessee;37211;South;OFF-BI-10001153;Office Supplies;Binders;Ibico Recycled Grain-Textured Covers;31086
9178;CA-2017-166618;14/11/2017;18/11/2017;Standard Class;DP-13000;Darren Powers;Consumer;United States;New York City;New York;10035;East;TEC-PH-10003356;Technology;Phones;SmartStand Mobile Device Holder, Assorted Colors;13,98
9180;CA-2018-156776;07/08/2018;11/08/2018;Standard Class;JL-15505;Jeremy Lonsdale;Consumer;United States;Westminster;California;92683;West;TEC-PH-10002415;Technology;Phones;Polycom VoiceStation 500 Conference phone;707,88
9188;US-2016-130512;21/08/2016;25/08/2016;Standard Class;SM-20320;Sean Miller;Home Office;United States;Allentown;Pennsylvania;18103;East;OFF-SU-10001935;Office Supplies;Supplies;Staple remover;3488
9193;CA-2016-141810;02/11/2016;07/11/2016;Standard Class;BB-10990;Barry Blumstein;Corporate;United States;San Antonio;Texas;78207;Central;OFF-BI-10001524;Office Supplies;Binders;GBC Premium Transparent Covers with Diagonal Lined Pattern;29372
9195;CA-2015-146843;30/11/2015;06/12/2015;Standard Class;PB-19150;Philip Brown;Consumer;United States;Avondale;Arizona;85323;West;OFF-SU-10001664;Office Supplies;Supplies;Acme Office Executive Series Stainless Steel Trimmers;47992
9197;CA-2015-103310;10/05/2015;15/05/2015;Standard Class;GM-14680;Greg Matthias;Consumer;United States;San Jose;California;95123;West;OFF-PA-10004353;Office Supplies;Paper;Southworth 25% Cotton Premium Laser Paper and Envelopes;39,96
9201;CA-2017-152688;17/10/2017;20/10/2017;First Class;NR-18550;Nick Radford;Consumer;United States;Perth Amboy;New Jersey;8861;East;FUR-BO-10001337;Furniture;Bookcases;O'Sullivan Living Dimensions 2-Shelf Bookcases;120,98
9203;CA-2017-153836;30/10/2017;03/11/2017;Standard Class;EH-13765;Edward Hooks;Corporate;United States;New York City;New York;10011;East;OFF-BI-10004817;Office Supplies;Binders;GBC Personal VeloBind Strips;28752
9205;CA-2017-104689;01/12/2017;05/12/2017;Standard Class;FH-14365;Fred Hopkins;Corporate;United States;Los Angeles;California;90004;West;OFF-AR-10001149;Office Supplies;Art;Sanford Colorific Colored Pencils, 12/Box;23,04
9206;CA-2017-146423;21/04/2017;21/04/2017;Same Day;BT-11680;Brian Thompson;Consumer;United States;Milford;Connecticut;6460;East;OFF-AR-10004817;Office Supplies;Art;Colorific Watercolor Pencils;15,48
9208;CA-2018-140781;03/08/2018;07/08/2018;Standard Class;AB-10105;Adrian Barton;Consumer;United States;Bloomington;Illinois;61701;Central;TEC-AC-10000682;Technology;Accessories;Kensington K72356US Mouse-in-a-Box USB Desktop Mouse;39816
9209;CA-2018-141747;03/08/2018;08/08/2018;Second Class;SC-20230;Scot Coram;Corporate;United States;Seattle;Washington;98105;West;OFF-ST-10003996;Office Supplies;Storage;Letter/Legal File Tote with Clear Snap-On Lid, Black Granite;16,06
9210;CA-2018-142776;11/12/2018;14/12/2018;Second Class;RS-19870;Roy Skaria;Home Office;United States;Burlington;Iowa;52601;Central;OFF-EN-10003160;Office Supplies;Envelopes;Pastel Pink Envelopes;7,28
9212;CA-2016-167479;14/03/2016;19/03/2016;Standard Class;AI-10855;Arianne Irving;Consumer;United States;Roseville;California;95661;West;OFF-PA-10002105;Office Supplies;Paper;Xerox 223;19,44
9213;CA-2015-144071;08/12/2015;15/12/2015;Standard Class;DJ-13420;Denny Joy;Corporate;United States;San Francisco;California;94110;West;FUR-FU-10000397;Furniture;Furnishings;Luxo Economy Swing Arm Lamp;39,88
9215;US-2018-120908;30/09/2018;02/10/2018;First Class;BF-10975;Barbara Fisher;Corporate;United States;Philadelphia;Pennsylvania;19120;East;OFF-LA-10004677;Office Supplies;Labels;Self-Adhesive Address Labels for Typewriters with Dispenser Box;20664
9216;CA-2017-152646;21/11/2017;26/11/2017;Standard Class;TH-21235;Tiffany House;Corporate;United States;Los Angeles;California;90049;West;OFF-PA-10004451;Office Supplies;Paper;Xerox 222;32,4
9217;CA-2018-103765;24/11/2018;30/11/2018;Standard Class;JG-15310;Jason Gross;Corporate;United States;Odessa;Texas;79762;Central;OFF-AP-10002311;Office Supplies;Appliances;Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter;13762
9218;US-2018-118157;14/11/2018;17/11/2018;First Class;AW-10930;Arthur Wiediger;Home Office;United States;Minneapolis;Minnesota;55407;Central;OFF-EN-10004459;Office Supplies;Envelopes;Security-Tint Envelopes;15,28
9219;US-2016-164238;16/08/2016;20/08/2016;Standard Class;JW-15955;Joni Wasserman;Consumer;United States;Philadelphia;Pennsylvania;19120;East;OFF-ST-10002352;Office Supplies;Storage;Iris Project Case;44688
9221;CA-2018-103212;13/10/2018;14/10/2018;First Class;MH-18025;Michelle Huthwaite;Consumer;United States;Lafayette;Louisiana;70506;South;OFF-LA-10000248;Office Supplies;Labels;Avery 52;11,07
9224;CA-2018-121160;04/11/2018;04/11/2018;Same Day;FM-14290;Frank Merwin;Home Office;United States;Bryan;Texas;77803;Central;OFF-BI-10001308;Office Supplies;Binders;GBC Standard Plastic Binding Systems' Combs;7536
9228;CA-2018-140515;19/03/2018;24/03/2018;Standard Class;GZ-14545;George Zrebassa;Corporate;United States;Los Angeles;California;90008;West;OFF-AP-10001205;Office Supplies;Appliances;Belkin 5 Outlet SurgeMaster Power Centers;381,36
9229;CA-2015-153619;03/11/2015;03/11/2015;Same Day;TC-21535;Tracy Collins;Home Office;United States;Los Angeles;California;90049;West;OFF-AR-10001868;Office Supplies;Art;Prang Dustless Chalk Sticks;6,72
9230;CA-2018-133718;23/07/2018;26/07/2018;First Class;TB-21520;Tracy Blumstein;Consumer;United States;Los Angeles;California;90045;West;OFF-BI-10003429;Office Supplies;Binders;Cardinal HOLDit! Binder Insert Strips,Extra Strips;15192
9232;CA-2015-148383;27/12/2015;31/12/2015;Standard Class;RP-19390;Resi Pölking;Consumer;United States;Phoenix;Arizona;85023;West;OFF-BI-10003650;Office Supplies;Binders;GBC DocuBind 300 Electric Binding Machine;946764
9233;CA-2017-126732;02/09/2017;06/09/2017;Standard Class;LR-16915;Lena Radford;Consumer;United States;Los Angeles;California;90036;West;FUR-FU-10001889;Furniture;Furnishings;Ultra Door Pull Handle;94,68
9239;CA-2018-138156;11/02/2018;14/02/2018;First Class;MM-17260;Magdelene Morse;Consumer;United States;Columbus;Ohio;43229;East;FUR-FU-10003601;Furniture;Furnishings;Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting;147568
9240;CA-2018-110310;27/10/2018;02/11/2018;Standard Class;NB-18655;Nona Balk;Corporate;United States;Tallahassee;Florida;32303;South;OFF-PA-10001685;Office Supplies;Paper;Easy-staple paper;56784
9243;CA-2015-113271;09/07/2015;14/07/2015;Standard Class;DS-13030;Darrin Sayre;Home Office;United States;San Francisco;California;94122;West;OFF-BI-10002609;Office Supplies;Binders;Avery Hidden Tab Dividers for Binding Systems;14304
9247;CA-2018-130106;22/05/2018;26/05/2018;Standard Class;VF-21715;Vicky Freymann;Home Office;United States;San Francisco;California;94109;West;OFF-AR-10003651;Office Supplies;Art;Newell 350;9,84
9249;CA-2017-127761;10/11/2017;14/11/2017;Standard Class;SW-20275;Scott Williamson;Consumer;United States;New York City;New York;10009;East;OFF-BI-10002557;Office Supplies;Binders;Presstex Flexible Ring Binders;3,64
9251;CA-2017-105354;02/12/2017;06/12/2017;Standard Class;PW-19030;Pauline Webber;Corporate;United States;Marion;Iowa;52302;Central;OFF-BI-10001107;Office Supplies;Binders;GBC White Gloss Covers, Plain Front;115,84
